refcode;scale;description;category;brand;ctns;price_eu
TOP 056B;1:18;Toyota Castr Black edidion;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 064A;1:18;Gemballa MIG, yellow;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 064B;1:18;Gemballa MIG, blue;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 064C;1:18;Gemballa MIG, black;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 064D;1:18;Gemballa MIG, red;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 066A;1:18;Lancia Dleta Mc W 92;Racing;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 066AD;1:18;Lancia Dleta Mc W 92 dirty ;Racing;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 066C;1:18;Lancia Dlet Astra WRC Portugal 93;Racing;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 066H;1:18;Lancia Dleta Integrale Tour de Corse ;Racing;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 067A;1:18;Lancia Statos Zero conept red;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 067B;1:18;Lancia Statos Zero conept silver;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 068A;1:18;Ferrari F40 LM Barchetta yellow ;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 068B;1:18;Ferrari F40 LM Barchetta red;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 083A;1:18;Pinifarna Modulo 1970 Genova white;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 083B;1:18;Pinifarna Modulo 1970 Genova black;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 085A;1:18;Ferrari 512S yellow ;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 086A;1:18;Honigan Supra Mech red;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 086B;1:18;Honigan Supra Mech light red ;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 086C;1:18;Honigan Supra Mech grey;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 088A;1:18;Dino 246 red;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 088B;1:18;Dino 246 yellow;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 088C;1:18;Dino 246 black;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 089A;1:18;Ferri 275 gtb/4 red;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 089B;1:18;Ferri 275 gtb/4 yellow ;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 089C;1:18;Ferri 275 gtb/4 blue ;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 090A;1:18;Ford F150 Hoonitruck;Racing;ToP;4;119,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 094A;1:18;Ferrari P06 blue ;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 094B;1:18;Ferrari P06 silver;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 094C;1:18;Ferrari P06 white ;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 095A;1:18;Lamborghini 350GT- sivler ;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP 095B;1:18;Lamborghini 350GT - red;Street;ToP;4;115,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP SET 001;1:12;Ford Mustang  '65 Hoonigan SET;Racing;ToP;1;154,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP SET 002;1:12;Toytoa MC SET;Racing;ToP;1;154,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TOP SET 003;1:12; MC SET Paris Dakar;Racing;ToP;1;154,90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
